block,stimulus,response,score,rt,filename
3,pleasure,a,1,1435,run66
3,bad,d,1,1385,run66
3,nasty,d,1,1335,run66
3,love,a,1,1435,run66
3,happy,a,1,1335,run66
3,white1,a,1,1385,run66
3,white4,a,1,1385,run66
3,agony,d,1,1435,run66
3,joy,a,1,1385,run66
3,white5,a,1,1335,run66
3,black1,d,1,1435,run66
3,black3,d,1,1335,run66
3,black2,d,1,1385,run66
3,good,a,1,1435,run66
3,black5,d,1,1385,run66
3,white3,a,1,1385,run66
3,black4,d,1,1385,run66
3,hurt,d,1,1335,run66
3,white2,a,1,1435,run66
4,block4,w,0,625,run66
5,white4,a,0,1445,run66
5,white1,d,1,1345,run66
5,white5,d,1,1335,run66
5,black4,d,0,1385,run66
5,black3,a,1,1435,run66
5,white2,d,1,1385,run66
5,black5,a,1,1385,run66
5,white3,d,1,1385,run66
5,black2,a,1,1385,run66
5,black1,a,1,1335,run66
6,white4,d,1,1435,run66
6,white1,d,1,1335,run66
6,joy,a,1,1435,run66
6,nasty,d,1,1385,run66
6,black1,a,1,1385,run66
6,black3,a,1,1335,run66
6,agony,d,1,1435,run66
6,black5,a,1,1385,run66
6,black4,a,1,1335,run66
6,bad,d,1,1435,run66
6,pleasure,a,1,1385,run66
6,white3,d,1,1385,run66
6,good,a,1,1385,run66
6,happy,a,1,1335,run66
6,evil,d,1,1435,run66
6,love,a,1,1385,run66
6,white5,d,1,1385,run66
6,black2,a,1,1385,run66
6,white2,d,1,1385,run66
6,hurt,d,1,1335,run66
1,hurt,a,0,1545,run67
1,love,d,0,1345,run67
1,nasty,d,1,1335,run67
1,pleasure,a,1,1435,run67
1,joy,a,1,1335,run67
1,evil,d,1,1435,run67
1,bad,d,1,1335,run67
1,good,a,1,1435,run67
1,happy,a,1,1335,run67
1,agony,d,1,1435,run67
2,black3,a,0,1385,run67
2,white1,d,0,1385,run67
2,black2,d,1,1335,run67
2,white5,a,1,1435,run67
2,white2,a,1,1335,run67
2,black4,d,1,1435,run67
2,white3,a,1,1385,run67
2,white4,a,1,1335,run67
2,black5,d,1,1435,run67
2,black1,d,1,1335,run67
3,love,a,1,1435,run67
3,white4,a,1,1335,run67
3,white2,a,1,1385,run67
3,black4,d,1,1435,run67
3,happy,a,1,1385,run67
3,white5,a,1,1335,run67
3,black2,d,1,1435,run67
3,evil,d,1,1335,run67
3,black5,d,1,1385,run67
3,white3,a,1,1435,run67
3,bad,d,1,1385,run67
3,hurt,d,1,1335,run67
3,joy,a,1,1435,run67
3,pleasure,a,1,1335,run67
3,black3,d,1,1435,run67
3,black1,d,1,1335,run67
3,nasty,d,1,1385,run67
3,agony,d,1,1385,run67
3,white1,a,1,1435,run67
3,good,a,1,1335,run67
4,block4,w,0,675,run67
5,white4,a,0,1445,run67
5,white3,d,1,1345,run67
5,black2,d,0,1335,run67
5,white1,d,1,1385,run67
5,white5,d,1,1385,run67
5,black1,a,1,1435,run67
5,black4,a,1,1335,run67
5,black3,a,1,1385,run67
5,white2,d,1,1435,run67
5,black5,a,1,1385,run67
6,black5,,0,0,run67
6,pleasure,a,1,1295,run67
6,good,a,1,1385,run67
6,white5,d,1,1435,run67
6,agony,d,1,1335,run67
6,black2,a,1,1435,run67
6,white4,d,1,1385,run67
6,white3,d,1,1335,run67
6,nasty,d,1,1385,run67
6,hurt,d,1,1385,run67
6,white1,d,1,1385,run67
6,happy,a,1,1435,run67
6,white2,d,1,1385,run67
6,black1,a,1,1385,run67
6,bad,d,1,1385,run67
6,evil,d,1,1335,run67
6,joy,a,1,1435,run67
6,black3,a,1,1335,run67
6,black4,a,1,1385,run67
6,love,a,1,1385,run67
1,hurt,a,0,1545,run68
1,bad,d,1,1345,run68
1,good,d,0,1335,run68
1,love,a,1,1435,run68
1,nasty,d,1,1385,run68
1,happy,a,1,1385,run68
1,evil,d,1,1385,run68
1,joy,a,1,1385,run68
1,pleasure,a,1,1335,run68
1,agony,d,1,1435,run68
2,white3,d,0,1335,run68
2,black2,a,0,1435,run68
2,white1,a,1,1335,run68
2,white2,a,1,1385,run68
2,black5,d,1,1435,run68
2,black4,d,1,1335,run68
2,black3,d,1,1385,run68
2,white4,a,1,1435,run68
2,black1,d,1,1385,run68
2,white5,a,1,1385,run68
3,nasty,d,1,1385,run68
3,black2,d,1,1335,run68
3,white4,a,1,1435,run68
3,black1,d,1,1385,run68
3,hurt,d,1,1335,run68
3,black4,d,1,1385,run68
3,agony,d,1,1385,run68
3,happy,a,1,1435,run68
3,white1,a,1,1335,run68
3,pleasure,a,1,1385,run68
3,love,a,1,1385,run68
3,evil,d,1,1435,run68
3,black5,d,1,1335,run68
3,bad,d,1,1385,run68
3,good,a,1,1435,run68
3,white5,a,1,1335,run68
3,white3,a,1,1385,run68
3,black3,d,1,1435,run68
3,white2,a,1,1385,run68
3,joy,a,1,1335,run68
4,block4,w,0,675,run68
5,black4,d,0,1445,run68
5,white4,a,0,1345,run68
5,black5,a,1,1335,run68
5,black3,a,1,1385,run68
5,white2,d,1,1435,run68
5,black1,a,1,1385,run68
5,white1,d,1,1385,run68
5,white5,d,1,1335,run68
5,white3,d,1,1385,run68
5,black2,a,1,1435,run68
6,nasty,d,1,1385,run68
6,white2,d,1,1335,run68
6,black2,a,1,1435,run68
6,evil,d,1,1385,run68
6,black3,a,1,1385,run68
6,white5,d,1,1385,run68
6,black5,a,1,1385,run68
6,white4,d,1,1385,run68
6,good,a,1,1385,run68
6,hurt,d,1,1385,run68
6,black4,a,1,1385,run68
6,white3,d,1,1385,run68
6,love,a,1,1385,run68
6,happy,a,1,1335,run68
6,white1,d,1,1435,run68
6,black1,a,1,1385,run68
6,pleasure,a,1,1335,run68
6,agony,d,1,1435,run68
6,joy,a,1,1385,run68
6,bad,d,1,1385,run68
1,hurt,a,0,1545,run69
1,bad,d,1,1345,run69
1,evil,d,1,1335,run69
1,nasty,d,1,1385,run69
1,agony,d,1,1385,run69
1,pleasure,d,0,1385,run69
1,good,a,1,1435,run69
1,joy,a,1,1335,run69
1,love,a,1,1385,run69
1,happy,a,1,1385,run69
2,white3,d,0,1435,run69
2,black3,a,0,1385,run69
2,black2,d,1,1385,run69
2,white1,a,1,1385,run69
2,black4,d,1,1385,run69
2,black5,d,1,1335,run69
2,black1,d,1,1385,run69
2,white4,a,1,1435,run69
2,white5,a,1,1335,run69
2,white2,a,1,1385,run69
3,black3,d,1,1435,run69
3,nasty,d,1,1335,run69
3,black4,d,1,1385,run69
3,black5,d,1,1385,run69
3,white3,a,1,1435,run69
3,joy,a,1,1335,run69
3,happy,a,1,1385,run69
3,white1,a,1,1385,run69
3,black1,d,1,1435,run69
3,hurt,d,1,1335,run69
3,white5,a,1,1435,run69
3,good,a,1,1335,run69
3,agony,d,1,1435,run69
3,bad,d,1,1335,run69
3,white2,a,1,1435,run69
3,love,a,1,1335,run69
3,pleasure,a,1,1385,run69
3,black2,d,1,1435,run69
3,white4,a,1,1385,run69
3,evil,d,1,1385,run69
4,block4,w,0,625,run69
5,black5,d,0,1445,run69
5,white4,a,0,1345,run69
5,white5,d,1,1385,run69
5,white2,d,1,1335,run69
5,black1,a,1,1435,run69
5,white1,d,1,1385,run69
5,white3,d,1,1335,run69
5,black3,a,1,1435,run69
5,black4,a,1,1335,run69
5,black2,a,1,1385,run69
6,white3,d,1,1435,run69
6,love,a,1,1385,run69
6,white1,d,1,1385,run69
6,black1,a,1,1385,run69
6,nasty,d,1,1385,run69
6,good,a,1,1385,run69
6,black3,a,1,1335,run69
6,black4,a,1,1385,run69
6,hurt,d,1,1435,run69
6,happy,a,1,1385,run69
6,white2,d,1,1385,run69
6,agony,d,1,1335,run69
6,black2,a,1,1435,run69
6,pleasure,a,1,1335,run69
6,white4,d,1,1435,run69
6,black5,a,1,1385,run69
6,evil,d,1,1385,run69
6,bad,d,1,1335,run69
6,white5,d,1,1385,run69
6,joy,a,1,1435,run69
1,evil,a,0,1545,run70
1,nasty,d,1,1345,run70
1,bad,d,1,1335,run70
1,happy,d,0,1385,run70
1,good,a,1,1435,run70
1,agony,d,1,1385,run70
1,love,a,1,1385,run70
1,joy,a,1,1335,run70
1,pleasure,a,1,1385,run70
1,hurt,d,1,1435,run70
2,white1,d,0,1335,run70
2,black3,a,0,1435,run70
2,black4,d,1,1385,run70
2,black1,d,1,1335,run70
2,black2,d,1,1385,run70
2,white3,a,1,1435,run70
2,white5,a,1,1335,run70
2,black5,d,1,1435,run70
2,white4,a,1,1385,run70
2,white2,a,1,1335,run70
3,evil,d,1,1435,run70
3,black5,d,1,1335,run70
3,good,a,1,1435,run70
3,hurt,d,1,1385,run70
3,white1,a,1,1385,run70
3,white4,a,1,1335,run70
3,black3,d,1,1435,run70
3,joy,a,1,1385,run70
3,nasty,d,1,1385,run70
3,bad,d,1,1335,run70
3,white2,a,1,1435,run70
3,pleasure,a,1,1335,run70
3,black2,d,1,1435,run70
3,black1,d,1,1335,run70
3,happy,a,1,1435,run70
3,white5,a,1,1335,run70
3,love,a,1,1385,run70
3,black4,d,1,1435,run70
3,agony,d,1,1335,run70
3,white3,a,1,1435,run70
4,block4,w,0,625,run70
5,black2,d,0,1445,run70
5,black5,a,1,1345,run70
5,black1,a,1,1335,run70
5,white2,a,0,1385,run70
5,white3,d,1,1435,run70
5,black3,a,1,1385,run70
5,white4,d,1,1385,run70
5,white5,d,1,1335,run70
5,black4,a,1,1435,run70
5,white1,d,1,1385,run70
6,white3,d,1,1335,run70
6,white2,d,1,1385,run70
6,black4,a,1,1435,run70
6,joy,a,1,1335,run70
6,hurt,d,1,1435,run70
6,agony,d,1,1335,run70
6,love,a,1,1435,run70
6,white4,d,1,1385,run70
6,white5,d,1,1335,run70
6,happy,a,1,1435,run70
6,nasty,d,1,1385,run70
6,black5,a,1,1385,run70
6,black2,a,1,1335,run70
6,good,a,1,1385,run70
6,bad,d,1,1435,run70
6,white1,d,1,1335,run70
6,black1,a,1,1435,run70
6,black3,a,1,1335,run70
6,pleasure,a,1,1385,run70
6,evil,d,1,1435,run70
1,bad,a,0,1545,run71
1,hurt,d,1,1345,run71
1,agony,d,1,1335,run71
1,happy,d,0,1385,run71
1,good,a,1,1435,run71
1,love,a,1,1335,run71
1,pleasure,a,1,1385,run71
1,nasty,d,1,1435,run71
1,joy,a,1,1385,run71
1,evil,d,1,1385,run71
2,black1,a,0,1385,run71
2,black3,d,1,1385,run71
2,white3,d,0,1335,run71
2,white1,a,1,1435,run71
2,black4,d,1,1385,run71
2,black2,d,1,1335,run71
2,black5,d,1,1385,run71
2,white2,a,1,1435,run71
2,white4,a,1,1335,run71
2,white5,a,1,1385,run71
3,love,a,1,1385,run71
3,black5,d,1,1435,run71
3,bad,d,1,1335,run71
3,joy,a,1,1435,run71
3,black4,d,1,1385,run71
3,white3,a,1,1385,run71
3,white4,a,1,1335,run71
3,white2,a,1,1385,run71
3,black1,d,1,1435,run71
3,nasty,d,1,1335,run71
3,agony,d,1,1385,run71
3,pleasure,a,1,1435,run71
3,white5,a,1,1335,run71
3,black3,d,1,1435,run71
3,hurt,d,1,1335,run71
3,good,a,1,1435,run71
3,white1,a,1,1335,run71
3,evil,d,1,1435,run71
3,black2,d,1,1335,run71
3,happy,a,1,1435,run71
4,block4,w,0,625,run71
5,white4,a,0,1445,run71
5,black2,d,0,1345,run71
5,black1,a,1,1385,run71
5,black3,a,1,1335,run71
5,white1,d,1,1435,run71
5,white5,d,1,1335,run71
5,white3,d,1,1385,run71
5,black5,a,1,1435,run71
5,black4,a,1,1335,run71
5,white2,d,1,1435,run71
6,white5,d,1,1335,run71
6,agony,d,1,1385,run71
6,pleasure,a,1,1435,run71
6,white4,d,1,1385,run71
6,black5,a,1,1385,run71
6,joy,a,1,1335,run71
6,good,a,1,1385,run71
6,bad,d,1,1435,run71
6,hurt,d,1,1335,run71
6,nasty,d,1,1385,run71
6,happy,a,1,1435,run71
6,love,a,1,1335,run71
6,white2,d,1,1435,run71
6,black2,a,1,1385,run71
6,black3,a,1,1335,run71
6,white1,d,1,1435,run71
6,evil,d,1,1335,run71
6,black1,a,1,1435,run71
6,white3,d,1,1385,run71
6,black4,a,1,1385,run71
1,good,d,0,1545,run72
1,hurt,a,0,1345,run72
1,evil,d,1,1385,run72
1,happy,a,1,1385,run72
1,joy,a,1,1335,run72
1,pleasure,a,1,1385,run72
1,nasty,d,1,1435,run72
1,bad,d,1,1335,run72
1,agony,d,1,1385,run72
1,love,a,1,1435,run72
2,black2,a,0,1335,run72
2,black4,d,1,1435,run72
2,black3,d,1,1335,run72
2,black5,d,1,1385,run72
2,black1,d,1,1385,run72
2,white1,d,0,1385,run72
2,white4,a,1,1435,run72
2,white3,a,1,1335,run72
2,white5,a,1,1385,run72
2,white2,a,1,1385,run72
3,bad,d,1,1435,run72
3,white1,a,1,1385,run72
3,white4,a,1,1335,run72
3,happy,a,1,1385,run72
3,agony,d,1,1435,run72
3,pleasure,a,1,1385,run72
3,evil,d,1,1385,run72
3,joy,a,1,1385,run72
3,white2,a,1,1335,run72
3,good,a,1,1385,run72
3,white3,a,1,1385,run72
3,white5,a,1,1385,run72
3,hurt,d,1,1435,run72
3,black2,d,1,1335,run72
3,black1,d,1,1385,run72
3,black5,d,1,1385,run72
3,nasty,d,1,1385,run72
3,love,a,1,1435,run72
3,black4,d,1,1385,run72
3,black3,d,1,1335,run72
4,block4,w,0,675,run72
5,black4,d,0,1445,run72
5,white3,a,0,1345,run72
5,white1,d,1,1385,run72
5,black2,a,1,1385,run72
5,black3,a,1,1335,run72
5,white2,d,1,1435,run72
5,white4,d,1,1335,run72
5,black5,a,1,1435,run72
5,white5,d,1,1385,run72
5,black1,a,1,1385,run72
6,evil,d,1,1385,run72
6,white4,d,1,1335,run72
6,agony,d,1,1385,run72
6,good,a,1,1435,run72
6,nasty,d,1,1385,run72
6,love,a,1,1385,run72
6,black4,a,1,1335,run72
6,black5,a,1,1385,run72
6,black1,a,1,1385,run72
6,hurt,d,1,1435,run72
6,white1,d,1,1335,run72
6,black2,a,1,1435,run72
6,pleasure,a,1,1335,run72
6,happy,a,1,1385,run72
6,joy,a,1,1385,run72
6,white3,d,1,1435,run72
6,black3,a,1,1385,run72
6,white2,d,1,1385,run72
6,bad,d,1,1335,run72
6,white5,d,1,1385,run72
1,nasty,a,0,1545,run73
1,love,d,0,1345,run73
1,agony,d,1,1335,run73
1,pleasure,a,1,1435,run73
1,evil,d,1,1385,run73
1,bad,d,1,1335,run73
1,happy,a,1,1435,run73
1,hurt,d,1,1385,run73
1,good,a,1,1385,run73
1,joy,a,1,1335,run73
2,white1,d,0,1435,run73
2,black2,a,0,1385,run73
2,black4,d,1,1385,run73
2,black5,d,1,1335,run73
2,white3,a,1,1435,run73
2,black1,d,1,1385,run73
2,white4,a,1,1385,run73
2,white5,a,1,1335,run73
2,white2,a,1,1385,run73
2,black3,d,1,1435,run73
3,good,a,1,1385,run73
3,white2,a,1,1335,run73
3,pleasure,a,1,1385,run73
3,black5,d,1,1435,run73
3,nasty,d,1,1335,run73
3,evil,d,1,1385,run73
3,black4,d,1,1385,run73
3,happy,a,1,1435,run73
3,black1,d,1,1385,run73
3,black3,d,1,1335,run73
3,love,a,1,1435,run73
3,joy,a,1,1335,run73
3,white1,a,1,1385,run73
3,white4,a,1,1385,run73
3,white5,a,1,1385,run73
3,bad,d,1,1435,run73
3,black2,d,1,1335,run73
3,white3,a,1,1435,run73
3,hurt,d,1,1385,run73
3,agony,d,1,1335,run73
4,block4,w,0,675,run73
5,white5,a,0,1445,run73
5,white3,d,1,1345,run73
5,black4,d,0,1335,run73
5,white2,d,1,1385,run73
5,white4,d,1,1385,run73
5,black1,a,1,1435,run73
5,white1,d,1,1385,run73
5,black5,a,1,1385,run73
5,black3,a,1,1335,run73
5,black2,a,1,1385,run73
6,agony,d,1,1435,run73
6,black4,a,1,1385,run73
6,black2,a,1,1335,run73
6,white5,d,1,1435,run73
6,white3,d,1,1335,run73
6,happy,a,1,1435,run73
6,bad,d,1,1385,run73
6,white2,d,1,1335,run73
6,black3,a,1,1435,run73
6,white4,d,1,1385,run73
6,hurt,d,1,1335,run73
6,love,a,1,1435,run73
6,black5,a,1,1335,run73
6,black1,a,1,1385,run73
6,evil,d,1,1435,run73
6,pleasure,a,1,1385,run73
6,good,a,1,1335,run73
6,nasty,d,1,1435,run73
6,joy,a,1,1385,run73
6,white1,d,1,1385,run73
1,joy,d,0,1545,run74
1,happy,a,1,1345,run74
1,agony,a,0,1335,run74
1,hurt,d,1,1435,run74
1,good,a,1,1385,run74
1,nasty,d,1,1385,run74
1,bad,d,1,1335,run74
1,love,a,1,1435,run74
1,pleasure,a,1,1335,run74
1,evil,d,1,1435,run74
2,black5,a,0,1385,run74
2,black1,d,1,1385,run74
2,white5,d,0,1335,run74
2,white3,a,1,1435,run74
2,white4,a,1,1335,run74
2,black2,d,1,1435,run74
2,black3,d,1,1335,run74
2,black4,d,1,1385,run74
2,white2,a,1,1435,run74
2,white1,a,1,1335,run74
3,hurt,d,1,1435,run74
3,happy,a,1,1385,run74
3,pleasure,a,1,1335,run74
3,love,a,1,1385,run74
3,agony,d,1,1435,run74
3,white2,a,1,1385,run74
3,white4,a,1,1335,run74
3,nasty,d,1,1435,run74
3,evil,d,1,1335,run74
3,white3,a,1,1435,run74
3,good,a,1,1335,run74
3,black2,d,1,1435,run74
3,black4,d,1,1335,run74
3,black1,d,1,1385,run74
3,joy,a,1,1435,run74
3,white1,a,1,1335,run74
3,white5,a,1,1385,run74
3,black5,d,1,1435,run74
3,bad,d,1,1335,run74
3,black3,d,1,1385,run74
4,block4,w,0,675,run74
5,white2,a,0,1445,run74
5,black3,d,0,1345,run74
5,black1,a,1,1385,run74
5,black2,a,1,1335,run74
5,black4,a,1,1385,run74
5,white1,d,1,1435,run74
5,white5,d,1,1335,run74
5,white4,d,1,1385,run74
5,white3,d,1,1385,run74
5,black5,a,1,1435,run74
6,happy,a,1,1335,run74
6,black4,a,1,1385,run74
6,white4,d,1,1435,run74
6,nasty,d,1,1335,run74
6,black2,a,1,1435,run74
6,white5,d,1,1385,run74
6,black3,a,1,1385,run74
6,white2,d,1,1385,run74
6,white3,d,1,1335,run74
6,black5,a,1,1435,run74
6,joy,a,1,1335,run74
6,love,a,1,1385,run74
6,black1,a,1,1385,run74
6,white1,d,1,1435,run74
6,evil,d,1,1335,run74
6,hurt,d,1,1385,run74
6,agony,d,1,1385,run74
6,pleasure,a,1,1435,run74
6,good,a,1,1335,run74
6,bad,d,1,1435,run74
1,joy,d,0,1545,run75
1,pleasure,a,1,1345,run75
1,love,a,1,1335,run75
1,bad,a,0,1385,run75
1,evil,d,1,1435,run75
1,nasty,d,1,1335,run75
1,hurt,d,1,1385,run75
1,good,a,1,1435,run75
1,happy,a,1,1335,run75
1,agony,d,1,1435,run75
2,white1,d,0,1335,run75
2,black5,a,0,1435,run75
2,black2,d,1,1385,run75
2,black1,d,1,1335,run75
2,white5,a,1,1435,run75
2,white2,a,1,1335,run75
2,black4,d,1,1435,run75
2,white3,a,1,1385,run75
2,black3,d,1,1385,run75
2,white4,a,1,1385,run75
3,love,a,1,1335,run75
3,happy,a,1,1385,run75
3,good,a,1,1385,run75
3,black3,d,1,1435,run75
3,black5,d,1,1335,run75
3,white4,a,1,1435,run75
3,hurt,d,1,1385,run75
3,white3,a,1,1385,run75
3,black2,d,1,1385,run75
3,agony,d,1,1335,run75
3,nasty,d,1,1385,run75
3,joy,a,1,1435,run75
3,evil,d,1,1385,run75
3,white2,a,1,1385,run75
3,black4,d,1,1385,run75
3,bad,d,1,1335,run75
3,black1,d,1,1385,run75
3,white1,a,1,1435,run75
3,pleasure,a,1,1335,run75
3,white5,a,1,1385,run75
4,block4,w,0,675,run75
5,white4,a,0,1445,run75
5,black4,d,0,1345,run75
5,black2,a,1,1385,run75
5,white3,d,1,1385,run75
5,white5,d,1,1335,run75
5,black3,a,1,1435,run75
5,black1,a,1,1335,run75
5,white2,d,1,1435,run75
5,white1,d,1,1335,run75
5,black5,a,1,1435,run75
6,black1,a,1,1335,run75
6,white4,d,1,1435,run75
6,black2,a,1,1385,run75
6,agony,d,1,1385,run75
6,black4,a,1,1385,run75
6,hurt,d,1,1385,run75
6,white3,d,1,1335,run75
6,white1,d,1,1385,run75
6,joy,a,1,1435,run75
6,love,a,1,1335,run75
6,white5,d,1,1435,run75
6,good,a,1,1385,run75
6,white2,d,1,1385,run75
6,bad,d,1,1335,run75
6,nasty,d,1,1385,run75
6,pleasure,a,1,1435,run75
6,evil,d,1,1385,run75
6,happy,a,1,1385,run75
6,black5,a,1,1335,run75
6,black3,a,1,1385,run75
1,hurt,a,0,1545,run76
1,nasty,d,1,1345,run76
1,joy,d,0,1335,run76
1,evil,d,1,1385,run76
1,bad,d,1,1385,run76
1,good,a,1,1435,run76
1,love,a,1,1335,run76
1,agony,d,1,1435,run76
1,pleasure,a,1,1385,run76
1,happy,a,1,1335,run76
2,black1,a,0,1385,run76
2,white5,d,0,1435,run76
2,black4,d,1,1335,run76
2,white3,a,1,1435,run76
2,white1,a,1,1335,run76
2,white2,a,1,1385,run76
2,black2,d,1,1435,run76
2,black5,d,1,1335,run76
2,white4,a,1,1435,run76
2,black3,d,1,1385,run76
3,good,a,1,1385,run76
3,white2,a,1,1335,run76
3,happy,a,1,1385,run76
3,joy,a,1,1385,run76
3,bad,d,1,1435,run76
3,black4,d,1,1335,run76
3,black3,d,1,1385,run76
3,pleasure,a,1,1435,run76
3,white5,a,1,1335,run76
3,nasty,d,1,1435,run76
3,white4,a,1,1385,run76
3,white3,a,1,1335,run76
3,black2,d,1,1435,run76
3,hurt,d,1,1335,run76
3,black5,d,1,1385,run76
3,agony,d,1,1385,run76
3,black1,d,1,1385,run76
3,love,a,1,1435,run76
3,evil,d,1,1385,run76
3,white1,a,1,1385,run76
4,block4,w,0,625,run76
5,white2,a,0,1445,run76
5,white3,d,1,1345,run76
5,white1,d,1,1335,run76
5,black1,d,0,1385,run76
5,black5,a,1,1435,run76
5,white5,d,1,1385,run76
5,black4,a,1,1385,run76
5,black3,a,1,1335,run76
5,white4,d,1,1435,run76
5,black2,a,1,1385,run76
6,white5,d,1,1385,run76
6,happy,a,1,1385,run76
6,pleasure,a,1,1335,run76
6,black5,a,1,1385,run76
6,black2,a,1,1385,run76
6,white2,d,1,1435,run76
6,hurt,d,1,1335,run76
6,black1,a,1,1435,run76
6,nasty,d,1,1385,run76
6,white4,d,1,1335,run76
6,joy,a,1,1435,run76
6,black3,a,1,1335,run76
6,bad,d,1,1435,run76
6,evil,d,1,1335,run76
6,black4,a,1,1435,run76
6,agony,d,1,1385,run76
6,white3,d,1,1335,run76
6,good,a,1,1435,run76
6,love,a,1,1335,run76
6,white1,d,1,1435,run76
1,evil,a,0,1545,run77
1,bad,d,1,1345,run77
1,hurt,d,1,1335,run77
1,agony,d,1,1385,run77
1,good,d,0,1385,run77
1,nasty,d,1,1385,run77
1,joy,a,1,1435,run77
1,love,a,1,1335,run77
1,pleasure,a,1,1385,run77
1,happy,a,1,1385,run77
2,white2,d,0,1435,run77
2,black1,a,0,1385,run77
2,black2,d,1,1385,run77
2,white4,a,1,1385,run77
2,black5,d,1,1385,run77
2,white3,a,1,1385,run77
2,white1,a,1,1335,run77
2,black4,d,1,1435,run77
2,black3,d,1,1335,run77
2,white5,a,1,1435,run77
3,black3,d,1,1385,run77
3,happy,a,1,1385,run77
3,joy,a,1,1335,run77
3,white5,a,1,1385,run77
3,nasty,d,1,1435,run77
3,white1,a,1,1385,run77
3,hurt,d,1,1385,run77
3,agony,d,1,1335,run77
3,white2,a,1,1435,run77
3,white3,a,1,1335,run77
3,evil,d,1,1435,run77
3,bad,d,1,1335,run77
3,black1,d,1,1385,run77
3,black5,d,1,1385,run77
3,black2,d,1,1385,run77
3,white4,a,1,1435,run77
3,pleasure,a,1,1335,run77
3,black4,d,1,1435,run77
3,good,a,1,1385,run77
3,love,a,1,1335,run77
4,block4,w,0,675,run77
5,black2,d,0,1445,run77
5,white1,a,0,1345,run77
5,white2,d,1,1385,run77
5,white5,d,1,1335,run77
5,white4,d,1,1385,run77
5,black4,a,1,1435,run77
5,black3,a,1,1335,run77
5,black5,a,1,1385,run77
5,black1,a,1,1385,run77
5,white3,d,1,1435,run77
6,white1,d,1,1335,run77
6,white2,d,1,1385,run77
6,black4,a,1,1435,run77
6,agony,d,1,1385,run77
6,evil,d,1,1335,run77
6,black5,a,1,1435,run77
6,good,a,1,1335,run77
6,white5,d,1,1435,run77
6,white4,d,1,1335,run77
6,black3,a,1,1435,run77
6,pleasure,a,1,1335,run77
6,happy,a,1,1385,run77
6,black1,a,1,1385,run77
6,white3,d,1,1435,run77
6,hurt,d,1,1335,run77
6,nasty,d,1,1385,run77
6,love,a,1,1435,run77
6,black2,a,1,1335,run77
6,bad,d,1,1435,run77
6,joy,a,1,1385,run77
1,good,d,0,1545,run78
1,evil,a,0,1345,run78
1,bad,d,1,1385,run78
1,agony,d,1,1335,run78
1,nasty,d,1,1385,run78
1,hurt,d,1,1385,run78
1,love,a,1,1435,run78
1,pleasure,a,1,1335,run78
1,happy,a,1,1385,run78
1,joy,a,1,1385,run78
2,black1,a,0,1385,run78
2,white1,d,0,1435,run78
2,black5,d,1,1335,run78
2,white3,a,1,1435,run78
2,black4,d,1,1385,run78
2,black2,d,1,1335,run78
2,white5,a,1,1435,run78
2,black3,d,1,1385,run78
2,white2,a,1,1385,run78
2,white4,a,1,1335,run78
3,white5,a,1,1385,run78
3,black2,d,1,1435,run78
3,white2,a,1,1385,run78
3,good,a,1,1335,run78
3,bad,d,1,1435,run78
3,hurt,d,1,1335,run78
3,love,a,1,1435,run78
3,black5,d,1,1385,run78
3,joy,a,1,1385,run78
3,pleasure,a,1,1335,run78
3,happy,a,1,1385,run78
3,nasty,d,1,1435,run78
3,evil,d,1,1335,run78
3,black1,d,1,1385,run78
3,agony,d,1,1385,run78
3,white4,a,1,1435,run78
3,black4,d,1,1385,run78
3,black3,d,1,1335,run78
3,white1,a,1,1435,run78
3,white3,a,1,1335,run78
4,block4,w,0,675,run78
5,black3,d,0,1445,run78
5,black2,a,1,1345,run78
5,black4,a,1,1335,run78
5,white3,a,0,1385,run78
5,white2,d,1,1435,run78
5,white4,d,1,1335,run78
5,black1,a,1,1435,run78
5,white1,d,1,1385,run78
5,black5,a,1,1385,run78
5,white5,d,1,1385,run78
6,black1,a,1,1385,run78
6,nasty,d,1,1385,run78
6,agony,d,1,1335,run78
6,black4,a,1,1435,run78
6,pleasure,a,1,1335,run78
6,love,a,1,1385,run78
6,white3,d,1,1435,run78
6,white4,d,1,1335,run78
6,white2,d,1,1385,run78
6,joy,a,1,1435,run78
6,bad,d,1,1385,run78
6,happy,a,1,1385,run78
6,white1,d,1,1385,run78
6,black5,a,1,1385,run78
6,black2,a,1,1335,run78
6,good,a,1,1385,run78
6,white5,d,1,1435,run78
6,black3,a,1,1385,run78
6,evil,d,1,1385,run78
6,hurt,d,1,1335,run78
1,agony,a,0,1545,run79
1,hurt,d,1,1345,run79
1,good,d,0,1335,run79
1,love,a,1,1435,run79
1,joy,a,1,1335,run79
1,bad,d,1,1435,run79
1,nasty,d,1,1335,run79
1,pleasure,a,1,1435,run79
1,evil,d,1,1385,run79
1,happy,a,1,1385,run79
2,white5,d,0,1385,run79
2,black3,a,0,1385,run79
2,black5,d,1,1385,run79
2,white1,a,1,1385,run79
2,black2,d,1,1385,run79
2,black4,d,1,1335,run79
2,black1,d,1,1385,run79
2,white2,a,1,1435,run79
2,white3,a,1,1335,run79
2,white4,a,1,1385,run79
3,black1,d,1,1435,run79
3,white3,a,1,1385,run79
3,evil,d,1,1385,run79
3,joy,a,1,1385,run79
3,white2,a,1,1335,run79
3,love,a,1,1385,run79
